Kingdom,Phylum,Class,Order,Family,Genus,Species
Eukaryota,Arthropoda,Insecta,Embioptera,Anisembiidae,Dactylocerca,Dactylocerca
Eukaryota,Arthropoda,Insecta,Embioptera,Anisembiidae,Stenembia,Stenembia
Eukaryota,Arthropoda,Insecta,Embioptera,Archembiidae,Archembia,Archembia
Eukaryota,Arthropoda,Insecta,Embioptera,Archembiidae,Calamoclostes,Calamoclostes
Eukaryota,Arthropoda,Insecta,Embioptera,Archembiidae,Conicercembia,Conicercembia
Eukaryota,Arthropoda,Insecta,Embioptera,Archembiidae,Gibocercus,Gibocercus
Eukaryota,Arthropoda,Insecta,Embioptera,Archembiidae,Neorhagadochir,Neorhagadochir
Eukaryota,Arthropoda,Insecta,Embioptera,Australembiidae,Metoligotoma,Metoligotoma
Eukaryota,Arthropoda,Insecta,Embioptera,Australembiidae,Metoligotoma,NA
Eukaryota,Arthropoda,Insecta,Embioptera,Clothodidae,Antipaluria,Antipaluria
Eukaryota,Arthropoda,Insecta,Embioptera,Clothodidae,Clothoda,Clothoda
Eukaryota,Arthropoda,Insecta,Embioptera,Embiidae,Embia,Embia
Eukaryota,Arthropoda,Insecta,Embioptera,Embiidae,Embia,NA
Eukaryota,Arthropoda,Insecta,Embioptera,Embiidae,Odontembia,Odontembia
Eukaryota,Arthropoda,Insecta,Embioptera,Embiidae,Oedembia,Oedembia
Eukaryota,Arthropoda,Insecta,Embioptera,NA,NA,NA
Eukaryota,Arthropoda,Insecta,Embioptera,Notoligotomidae,Notoligotoma,NA
Eukaryota,Arthropoda,Insecta,Embioptera,Notoligotomidae,Notoligotoma,Notoligotoma
Eukaryota,Arthropoda,Insecta,Embioptera,Oligotomidae,Aposthonia,Aposthonia
Eukaryota,Arthropoda,Insecta,Embioptera,Oligotomidae,Eosembia,Eosembia
Eukaryota,Arthropoda,Insecta,Embioptera,Oligotomidae,Haploembia,Haploembia
Eukaryota,Arthropoda,Insecta,Embioptera,Oligotomidae,Haploembia,NA
Eukaryota,Arthropoda,Insecta,Embioptera,Oligotomidae,Lobosembia,Lobosembia
Eukaryota,Arthropoda,Insecta,Embioptera,Oligotomidae,NA,NA
Eukaryota,Arthropoda,Insecta,Embioptera,Oligotomidae,Oligotoma,Oligotoma
Eukaryota,Arthropoda,Insecta,Embioptera,Ptilocerembiidae,Ptilocerembia,NA
Eukaryota,Arthropoda,Insecta,Embioptera,Ptilocerembiidae,Ptilocerembia,Ptilocerembia
Eukaryota,Arthropoda,Insecta,Embioptera,Scelembiidae,Biguembia,Biguembia
Eukaryota,Arthropoda,Insecta,Embioptera,Scelembiidae,Pararhagadochir,NA
Eukaryota,Arthropoda,Insecta,Embioptera,Scelembiidae,Pararhagadochir,Pararhagadochir
Eukaryota,Arthropoda,Insecta,Embioptera,Teratembiidae,Diradius,Diradius
Eukaryota,Arthropoda,Insecta,Embioptera,Teratembiidae,NA,NA
Eukaryota,Arthropoda,Insecta,Embioptera,Teratembiidae,Oligembia,Oligembia
Eukaryota,Arthropoda,Insecta,Embioptera,Teratembiidae,Teratembia,Teratembia
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Acanthametropodidae,Analetris,Analetris
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ameletidae,Ameletus,Ameletus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ameletidae,Ameletus,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ameletidae,Metreletus,Metreletus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ameletopsidae,Ameletopsis,Ameletopsis
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ameletopsidae,Chaquihua,Chaquihua
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ameletopsidae,Mirawara,Mirawara
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ameletopsidae,Mirawara,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ametropodidae,Ametropus,Ametropus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Arthropleidae,Arthroplea,Arthroplea
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Acanthiops,Acanthiops
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Acentrella,Acentrella
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Acentrella,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Acerpenna,Acerpenna
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Acerpenna,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Afroptilum,Afroptilum
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Americabaetis,Americabaetis
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Andesiops,Andesiops
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Andesiops,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Apobaetis,Apobaetis
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetiella,Baetiella
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Baetis
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetodes,Baetodes
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Barbaetis,Barbaetis
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Bugilliesia,Bugilliesia
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Bungona,Bungona
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Callibaetis,Callibaetis
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Callibaetis,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Camelobaetidius,Camelobaetidius
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Centroptilum,Centroptilum
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Centroptilum,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Cheleocloeon,Cheleocloeon
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Cloeodes,Cloeodes
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Cloeodes,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Cloeon,Cloeon
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Cloeon,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Crassabwa,Crassabwa
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Crassolus,Crassolus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Dabulamanzia,Dabulamanzia
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Dabulamanzia,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Demoreptus,Demoreptus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Diphetor,Diphetor
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Diphetor,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Echinopus,Echinopus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Fallceon,Fallceon
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Fallceon,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Heterocloeon,Heterocloeon
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Indocloeon,Indocloeon
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Iswaeon,Iswaeon
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Jubabaetis,Jubabaetis
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Labiobaetis,Labiobaetis
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Labiobaetis,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Liebebiella,Liebebiella
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Mayobaetis,Mayobaetis
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Moribaetis,Moribaetis
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Moribaetis,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,NA,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Nanomis,Nanomis
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Neocloeon,Neocloeon
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Nesoptiloides,Nesoptiloides
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Nigrobaetis,Nigrobaetis
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Offadens,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Offadens,Offadens
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Paracloeodes,Paracloeodes
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Platybaetis,Platybaetis
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Plauditus,Plauditus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Prebaetodes,Prebaetodes
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Procerobaetis,Procerobaetis
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Procloeon,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Procloeon,Procloeon
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Pseudocloeon,Pseudocloeon
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Symbiocloeon,Symbiocloeon
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Takobia,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Takobia,Takobia
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Tenuibaetis,Tenuibaetis
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,Xyrodromeus,Xyrodromeus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetiscidae,Baetisca,Baetisca
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Behningiidae,Dolania,Dolania
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Behningiidae,NA,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Behningiidae,Protobehningia,Protobehningia
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Caenidae,Brachycercus,Brachycercus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,Caenis
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Caenidae,Callistina,Callistina
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Caenidae,Cercobrachys,Cercobrachys
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Caenidae,Clypeocaenis,Clypeocaenis
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Caenidae,Irpacaenis,Irpacaenis
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Caenidae,Latineosus,Latineosus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Caenidae,Madecocercus,Madecocercus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Caenidae,NA,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Caenidae,Susperatus,Susperatus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Caenidae,Tasmanocaenis,Tasmanocaenis
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Caenidae,Tasmanocoenis,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Caenidae,Tasmanocoenis,Tasmanocoenis
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Coloburiscidae,Coloburiscoides,Coloburiscoides
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Coloburiscidae,Coloburiscus,Coloburiscus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Coloburiscidae,Murphyella,Murphyella
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Dipteromimidae,Dipteromimus,Dipteromimus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Attenella,Attenella
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Attenella,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Austremerella,Austremerella
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Caudatella,Caudatella
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Caurinella,Caurinella
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Cincticostella,Cincticostella
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Dannella,Dannella
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Dentatella,Dentatella
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Drunella
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephacerella,Ephacerella
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Eurylophella,Eurylophella
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Eurylophella,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Hyrtanella,Hyrtanella
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Kangella,Kangella
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Matriella,Matriella
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Penelomax,Penelomax
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Quatica,Quatica
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Serratella,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Serratella,Serratella
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Spinorea,Spinorea
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Teloganella,Teloganella
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Teloganopsis,Teloganopsis
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Timpanoga,Timpanoga
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Torleya,Torleya
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Tsalia,Tsalia
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Uracanthella,Uracanthella
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Vietnamella,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Vietnamella,Vietnamella
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,Eatonica,Eatonica
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,Ephemera,Ephemera
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,Ephemera,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,Hexagenia,Hexagenia
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,Hexagenia,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,Litobrancha,Litobrancha
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,Plethogenesia,Plethogenesia
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Euthyplociidae,Campylocia,Campylocia
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Euthyplociidae,Euthyplocia,Euthyplocia
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Euthyplociidae,Polyplocia,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Euthyplociidae,Polyplocia,Polyplocia
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Euthyplociidae,Proboscidoplocia,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Afghanurus,Afghanurus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Afronurus,Afronurus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Afronurus,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Anapos,Anapos
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Asionurus,Asionurus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Atopopus,Atopopus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Bleptus,Bleptus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Cinygma,Cinygma
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Cinygmina,Cinygmina
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Cinygmula,Cinygmula
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Cinygmula,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Compsoneuria,Compsoneuria
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Ecdyonurus,Ecdyonurus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Ecdyonurus,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Electrogena,Electrogena
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Electrogena,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Epeorus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Heptagenia,Heptagenia
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Heptagenia,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Ironodes,Ironodes
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Kageronia,Kageronia
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Leucrocuta,Leucrocuta
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Leucrocuta,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Nixe,Nixe
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Notacanthurus,Notacanthurus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Notonurus,Notonurus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Paegniodes,Paegniodes
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Paracinygmula,Paracinygmula
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Parafronurus,Parafronurus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Proepeorus,Proepeorus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Raptoheptagenia,Raptoheptagenia
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Rhithrogena,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Rhithrogena,Rhithrogena
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Rhithrogeniella,Rhithrogeniella
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Stenacron,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Stenacron,Stenacron
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Stenonema,Stenonema
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Thalerosphyrus,Thalerosphyrus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Thamnodontus,Thamnodontus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ichthybotidae,Ichthybotus,Ichthybotus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Isonychiidae,Isonychia,Isonychia
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Isonychiidae,Isonychia,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptohyphidae,Allenhyphes,Allenhyphes
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptohyphidae,Cabecar,Cabecar
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptohyphidae,Haplohyphes,Haplohyphes
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptohyphidae,Leptohyphes,Leptohyphes
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptohyphidae,Leptohyphodes,Leptohyphodes
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptohyphidae,NA,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptohyphidae,Tricorythodes,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptohyphidae,Tricorythodes,Tricorythodes
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptohyphidae,Tricorythopsis,Tricorythopsis
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptohyphidae,Vacupernius,Vacupernius
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Acanthophlebia,Acanthophlebia
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Askola,Askola
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Atalomicria,Atalomicria
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Atalophlebia,Atalophlebia
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Atalophlebioides,Atalophlebioides
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Austroclima,Austroclima
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Austronella,Austronella
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Austrophlebioides,Austrophlebioides
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Bibulmena,Bibulmena
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Calliarcys,Calliarcys
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Choroterpes,Choroterpes
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Choroterpes,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Choroterpides,Choroterpides
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Deleatidium,Deleatidium
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Deleatidium,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Diamantina,Diamantina
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Ecuaphlebia,Ecuaphlebia
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Edmundsula,Edmundsula
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Farrodes,Farrodes
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Garinjuga,Garinjuga
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Habroleptoides,Habroleptoides
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Habroleptoides,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Habrophlebia,Habrophlebia
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Habrophlebia,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Habrophlebiodes,Habrophlebiodes
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Hydromastodon,Hydromastodon
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Hydrosmilodon,Hydrosmilodon
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Indialis,Indialis
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Isca,Isca
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Isothraulus,Isothraulus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Jappa,Jappa
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Kirrara,Kirrara
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Koorrnonga,Koorrnonga
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Leentvaaria,Leentvaaria
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Leptophlebia,Leptophlebia
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Leptophlebia,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Manggabora,Manggabora
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Mauiulus,Mauiulus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Megaglena,Megaglena
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Meridialaris,Meridialaris
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,NA,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Nathanella,Nathanella
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Neochoroterpes,Neochoroterpes
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Neoleptophlebia,Neoleptophlebia
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Nonnullidens,Nonnullidens
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Notophlebia,Notophlebia
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Nousia,Nousia
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Paraleptophlebia
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Petersula,Petersula
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Terpides,Terpides
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Thraulodes,NA
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Thraulodes,Thraulodes
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Thraulus,Thraulus
Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Ulmeritoides,NA
